1: 292705/1278378
9006: 23'29/37
9007: 141'47/208
9008: 3542'18/61
9009: 28'7/89
9010: 1/6
9011: 266
9012: 78'187941/199969
9013: 14611'21/59
9014: 7/8
9015: 1474/4745
9016: 85'32/53
9017: 3'157/209
9018: 1348/26565
9019: 1'9/19
9020: 14541/24871
9021: 897'15/17
9022: 6807'3/5
9023: 5'32/79
9024: 96'2/3
9025: 15'85/437
9026: 433'437/588
9027: 123'437/459
9028: 32
9029: 23'82/85
9030: 209/776
9031: 4'201/238
9032: 21/341
9033: 7055'1/51
9034: 6'19/74
9035: 25/38
9036: 228/6851
9037: 95'1651/4293
9038: 1776'1/3
9039: 8813/42032
9040: 8013'3/5
9041: 17'1/3
9042: 689'1139/2964
9043: 74'1861/198
9044: 1'49/855
9045: 29'23/36
9046: 3'4/19
9047: 4838
9048: 34'155/534
9049: 2'1068/1363
9050: 116736
9051: 5/468
9052: 312
9053: 1'37/98
9054: 48/83
9055: 61'5/13
9056: 55'1/11
9057: 1'62/65
9058: 1079/1961
9059: 1'23/37
9060: 568/693
9061: 51'3053/5104
9062: 154'124/3135
9063: 5'11/2
9064: 99/2
9065: 35'131/183
9066: 62'34/69
9067: 2'80462/110105
9068: 19'4/5
9069: 23'53/581
9070: 1897'8/9
9071: 1665'15/29
9072: 1/135
9073: 3/196
9074: 6091'33/37
9075: 61
9076: 14362/1263675
9077: 398'4/7
9078: 55'33/58
9079: 45'144/2405
9080: 103/122
9081: 1769/69
9082: 22/125
9083: 6'125/324
9084: 801'16/17
9085: 127/264
9086: 53'1227/1564
9087: 3'143/513
9088: 19/1287
9089: 3/836
9090: 171
9091: 83'9625/80919
9092: 1889/6144
9093: 7587'11/56
9094: 1'41/792
9095: 7'74/75
9096: 473/21437
9097: 1'179/36
9098: 14'22/259
9099: 8'707/114
9100: 45
9101: 247/27
9102: 348'19/22
9103: 264
9104: 11/24
9105: 107'799/2464
9106: 204
9107: 73'9/25
9108: 3'179/495
9109: 683/6545
9110: 3'24/91
9111: 17'257/476
9112: 5'5/76
9113: 91'142/9555
9114: 78
9115: 12146'86/89
9116: 142
9117: 2'337/1449
9118: 28'287/799
9119: 97'9/1
9120: 14'5/219
9121: 78'2/3
9122: 19'2/5
9123: 73/22
9124: 4025689/63063
9125: 151/174
9126: 1'317/448
9127: 37/102
9128: 3744
9129: 5083/5829
9130: 51'6/11
9131: 43'7/17
9132: 1/2
9133: 94
9134: 45/208
9135: 7488/127571
9136: 806
9137: 25/1584
9138: 43'11/45
9139: 49'25/31
9140: 15'18/43
9141: 9'184/231
9142: 9
9143: 21'331/2928
9144: 43/193545
9145: 3'6/61
9146: 97'31/51
9147: 1'563/1176
9148: 4087'29/33
9149: 2'1/1
9150: 87'1/5
9151: 67/152
9152: 13'3/79
9153: 52'299/5544
9154: 94/2325
9155: 297
9156: 24
9157: 19'13/17
9158: 86
9159: 4921
9160: 738
9161: 2'1099/1184
9162: 87'1/27
9163: 12/19
9164: 23'17/38
9165: 14'16/21
9166: 51'8/17
9167: 15'17/21
9168: 1'26/45
9169: 3'615/1316
9170: 42'2/335
9171: 25
9172: 511/2109
9173: 55'13/36
9174: 43'237/34
9175: 99'1/2
9176: 16/1845
9177: 86194/167475
9178: 92'7/22
9179: 6497
9180: 681/62084
9181: 65/1537
9182: 42/55
9183: 1'7/13
9184: 2'4/5
9185: 4798'26/45
9186: 13'1/1
9187: 82'149/22
9188: 657/1298
9189: 13/224
9190: 75'1/36
9191: 193'19/26
9192: 154'629/1638
9193: 76
9194: 1161/34
9195: 3074
9196: 694'134/195
9197: 217/704
9198: 132'1/7
9199: 93'9/29
9200: 66'15/559
9201: 1223/195
9202: 11'2133/4628
9203: 6/89
9204: 1'101/2793
9205: 2'17/72
9206: 365/624
9207: 12'3/67
9208: 34/91
9209: 6'2019/5104
9210: 4
9211: 3'57/119
9212: 59'1/37
9213: 2'93/506
9214: 157/408
9215: 22'4238/7315
9216: 9'873/1375
9217: 162
9218: 95'2/7
9219: 313'19/34
9220: 111
9221: 1'195/344
9222: 1037/276146
9223: 59'1/2
9224: 57'1/14
9225: 12'2/9
9226: 64'3/35
9227: 78'2/13
9228: 4/171
9229: 1'15/22
9230: 216
9231: 4'44/115
9232: 1'1388/2457
9233: 49/19
9234: 268'1/1
9235: 5/9
9236: 6'454/1003
9237: 13
9238: 1457'3/49
9239: 14'49/75
9240: 1911/75295
9241: 63'211/37
9242: 39'15543/70006
9243: 1'199/77
9244: 2'6/25
9245: 46798/82863
9246: 1'163/368
9247: 1'18/59
9248: 86/95
9249: 65'476/2349
9250: 7044/8695
9251: 111
9252: 64
9253: 254/957
9254: 1'11/899
9255: 8'32/41
9256: 93'35/57
9257: 9'978/1975
9258: 3508
9259: 516
9260: 2'2/5
9261: 1/146
9262: 43'4/77
9263: 31/64
9264: 1'869/8099
9265: 42
9266: 43'45/98
9267: 17
9268: 
9269: 21'1/43
9270: 7/48
9271: 68'977/1764
9272: 23/47
9273: 3276
9274: 120977
9275: 66'9/17
9276: 107'6/11
9277: 5/147
9278: 133'53/95
9279: 1/38
9280: 92'14/25
9281: 81'762/2867
9282: 3785
9283: 4'9/2
9284: 22/93
9285: 23/64
9286: 23'62/79
9287: 512
9288: 5'25/47
9289: 689/1044
9290: 5544
9291: 34'55/71
9292: 131'1/4
9293: 55
9294: 7'9/4
9295: 1774'4/29
9296: 46
9297: 11'1247/12903
9298: 77'9/11
9299: 1472
9300: 34'2/11
9301: 1'7/34
9302: 9'15/779
9303: 51/14
9304: 7/11
9305: 83'57/1
9306: 39/836
9307: 679/1566
9308: 31'39/41
9309: 2'3/5
9310: 528'66/73
9311: 6384
9312: 1/9
9313: 8379/324736
9314: 37/546
9315: 23/1292
9316: 4/697
9317: 43'56/95
9318: 164
9319: 2'74/5529
9320: 21'33/79
9321: 286'26/37
9322: 65'337/39
9323: 25739/4554
9324: 15'1699/2058
9325: 3'143/38
9326: 911'53/97
9327: 26
9328: 871/84075
9329: 233/376
9330: 13'1/4
9331: 17'173/224
9332: 181/264
9333: 1701'16/39
9334: 2'31/36
9335: 79'31/55
9336: 12062
9337: 92'25/28
9338: 2347/208488
9339: 42'28/75
9340: 2987/684
9341: 1/105
9342: 1657/2376
9343: 62'53/55
9344: 1502
9345: 8/25
9346: 833'11/23
9347: 19/42
9348: 2664
9349: 58
9350: 3/49
9351: 8/53625
9352: 127
9353: 1'189/1955
9354: 355/5016
9355: 7'3/16
9356: 73'107/171
9357: 17'2/83
9358: 41/1287
9359: 7'432/3293
9360: 1'329/544
9361: 12
9362: 4'44/51
9363: 413/9
9364: 6'37/63
9365: 551'5/6
9366: 87/106
9367: 2/9
9368: 304/441
9369: 41'7/12
9370: 875/9672
9371: 49/5568
9372: 35
9373: 4068/83249
9374: 442/12331
9375: 8'58/903
9376: 2296/3149
9377: 26'415/1209
9378: 44/147
9379: 49876/79663
9380: 5'141/407
9381: 46'166/253
9382: 1'4661/6432
9383: 1/276
9384: 1073
9385: 107'1175/1386
9386: 7'1/17
9387: 72'49/57
9388: 1451'1/23
9389: 93'185/714
9390: 98'10238/38857
9391: 67'34/41
9392: 75'31/65
9393: 30659/86184
9394: 1'1367/1768
9395: 99'3/19
9396: 8'2276/2475
9397: 26'1/2
9398: 5'53409/7238
9399: 1'264/575
9400: 42'7/73
9401: 7031'3/5
9402: 352/1425
9403: 27'3/43
9404: 88'49/76
9405: 9'2331/3335
9406: 17/4
9407: 39'394369/580642
9408: 94/133
9409: 6293/481896
9410: 9/1235
9411: 135'263/42
9412: 35'209/25
9413: 3'473/735
9414: 67/82
9415: 1'141/182
9416: 183/7
9417: 12
9418: 83'8/11
9419: 3115'16/153
9420: 44'17/27
9421: 26'13/2
9422: 25/162
9423: 97'1135/2262
9424: 8
9425: 62
9426: 1'3847/13104
9427: 2/91
9428: 35
9429: 146659/230153
9430: 22'25/32
9431: 27'178/561
9432: 4'166/1363
9433: 46'23/7
9434: 125
9435: 24'46/867
9436: 12'24/67
9437: 361/48
9438: 1'23/43
9439: 443'344/1209
9440: 1'1/54
9441: 8'1/13
9442: 1'3284/33271
9443: 9/1102
9444: 293'9/2
9445: 44/49
9446: 4622/4891
9447: 65'44/57
9448: 81'1/19
9449: 1'1/23
9450: 94'19/39
9451: 45'239/1067
9452: 3/152
9453: 289
9454: 45'43/279
9455: 1'589/1015
9456: 3'32/1911
9457: 5'142/153
9458: 5'1127/18
9459: 836
9460: 82'261/8
9461: 184'11/36
9462: 6859'21/8
9463: 1'218/15525
9464: 16'566/637
9465: 55'17/24
9466: 15'99/475
9467: 7'187/252
9468: 1'26507/63468
9469: 485
9470: 238/1767
9471: 193/228
9472: 1999'11/16
9473: 4'224/289
9474: 5316'12/31
9475: 51'58/97
9476: 4'61/105
9477: 24'48/71
9478: 1'247/864
9479: 108'2/11
9480: 1248
9481: 7'12/13
9482: 11'89/256
9483: 80061'3/8
9484: 64'4/19
9485: 37/89
9486: 104/495
9487: 122
9488: 253/511
9489: 2'3556/63495
9490: 64'1/31
9491: 18'38/43
9492: 23'1/19
9493: 5743/6468
9494: 31'1/6
9495: 2'243/319
9496: 369
9497: 26
9498: 19'48/83
9499: 154
9500: 9'79/8
9501: 1'12/55
9502: 31'3/7
9503: 2461/33
9504: 6'19/574
9505: 3'1/165
9506: 162
9507: 513
9508: 1865'2239/2262
9509: 155/51324
9510: 286/1271
9511: 65/5859
9512: 76'11/31
9513: 4/777
9514: 16'199/248
9515: 43'19/2
9516: 33'12/13
9517: 1'1/2
9518: 1'81/395
9519: 1'14011/2088
9520: 5/42
9521: 165'3/7
9522: 18'1863/2324
9523: 27'21/41
9524: 7232/99645
9525: 342/1067
9526: 23'6/65
9527: 22'1/7
9528: 687/88
9529: 3901'2/13
9530: 1283/2288
9531: 48'298/679
9532: 137193
9533: 97'31/38
9534: 5895
9535: 52'1/2
9536: 122
9537: 1'37/8
9538: 24'1756/1881
9539: 5/224
9540: 1391/3404
9541: 312
9542: 2765
9543: 162'12/37
9544: 703/442
9545: 73'23/32
9546: 6'583/87
9547: 3
9548: 7'2/27
9549: 5'25607/96348
9550: 9/494
9551: 73'397/432
9552: 49/78
9553: 44'107777/209132
9554: 17477/2679
9555: 14
9556: 119'257/392
9557: 4187
9558: 84'8/663
9559: 1'25/49
9560: 8'29/32
9561: 331/588
9562: 189
9563: 4'38/49
9564: 68
9565: 295/301
9566: 34'2/29
9567: 2655/40549
9568: 9'1599/248
9569: 28'174/533
9570: 497'109/506
9571: 2'235/1328
9572: 38'1/1
9573: 3/637
9574: 3239/4896
9575: 21'3/7
9576: 68'43/8
9577: 453/481
9578: 47'3/5
9579: 1153/208
9580: 1568'23/41
9581: 92'41/77
9582: 17/324
9583: 18'189/2077
9584: 86'26/27
9585: 602'69/128
9586: 1437/152
9587: 424'8/133
9588: 4049'14/31
9589: 35'53/54
9590: 5471'34/39
9591: 21'37/28
9592: 11'104/105
9593: 898'38/41
9594: 175'17/23
9595: 132
9596: 765/1798
9597: 3'1/17
9598: 549
9599: 68'68/79
9600: 12/2425
9601: 15463'9/11
9602: 1/12
9603: 78'299/3
9604: 57'37/39
9605: 1'1217/2028
9606: 2301'151/377
9607: 1/108
9608: 1'1252/2813
9609: 15'41/46
9610: 1375/1426
9611: 19'1/5
9612: 5'18/55
9613: 815'335/1232
9614: 36'1/4
9615: 659/27495
9616: 3/22
9617: 1/14
9618: 9947/2232
9619: 54
9620: 37'398/1369
9621: 414'9/74
9622: 95'49/86
9623: 3323'11/23
9624: 14'37/667
9625: 6'27/28
9626: 4/19
9627: 48'9/29
9628: 66'1/4
9629: 1'422/525
9630: 86/91
9631: 31/105
9632: 178
9633: 1245/32923
9634: 15'10945/14973
9635: 14'74/143
9636: 1949/3354
9637: 4872
9638: 683'1/1
9639: 992'176/203
9640: 278'4/9
9641: 304/903
9642: 3'549/575
9643: 16'32/49
9644: 6'174/3139
9645: 53'2/5
9646: 15/2773
9647: 64
9648: 1'3/4
9649: 37'1/2
9650: 43'9/22
9651: 116'5/31
9652: 53'4/9
9653: 89'88/89
9654: 39/385
9655: 65'2088/3895
9656: 155'5/6
9657: 19/2214
9658: 4'13/14
9659: 47'33/95
9660: 31'97/1428
9661: 19'8/79
9662: 648
9663: 1'107/28
9664: 26'33/104
9665: 4/1521
9666: 96'61/77
9667: 61'227/235
9668: 19'19/41
9669: 7'5/18
9670: 2'635/1363
9671: 1'21209/75888
9672: 37'19/134
9673: 44'6/11
9674: 2542
9675: 176137/186093
9676: 55
9677: 27'49/97
9678: 1'21/115
9679: 12'62/77
9680: 97'151/217
9681: 38'11/23
9682: 5'9/11
9683: 58'6373/82
9684: 1'131/186
9685: 27'24/41
9686: 1'2021/3834
9687: 29'1/5
9688: 368496
9689: 4972'1/37
9690: 7'23/36
9691: 134'25/43
9692: 8'1/7
9693: 39932'31/44
9694: 87'55/57
9695: 361/1776
9696: 3869
9697: 5655'1/3
9698: 223/361
9699: 32/1643
9700: 43'2771/4536
9701: 1'518447/89376
9702: 11'7/8
9703: 7'3/11
9704: 5/153
9705: 8434'59/74
9706: 111'36/49
9707: 4'193/215
9708: 237'19/5
9709: 2'791/81
9710: 71'8/21
9711: 119/4048
9712: 1579/816
9713: 32'487/495
9714: 2665/6059
9715: 14/837
9716: 1'13/17
9717: 164'15/31
9718: 78
9719: 1/4352
9720: 2821
9721: 1527'3/11
9722: 9'731/126
9723: 1/34
9724: 631'11/31
9725: 1209/1376
9726: 1/3
9727: 1'18/83
9728: 70874/74205
9729: 44'11/31
9730: 25
9731: 35'3/7
9732: 329/11532
9733: 28
9734: 117'4/43
9735: 1/5
9736: 264
9737: 14284'8/15
9738: 1372/38715
9739: 496'15/37
9740: 27
9741: 169
9742: 2'12/91
9743: 1'157/252
9744: 73'11965/26611
9745: 87'26/27
9746: 28/45
9747: 28/2001
9748: 58
9749: 66/779
9750: 1'17/4
9751: 82'3/4
9752: 391/20952
9753: 488/3201
9754: 47'1/17
9755: 21'86/1377
9756: 4'7/15
9757: 33'13/46
9758: 18/391
9759: 1'6/73
9760: 61'62/83
9761: 15'9/19
9762: 1036'4/11
9763: 1476
9764: 6715
9765: 13302'6/11
9766: 65'4/5
9767: 2'2/3
9768: 13
9769: 2611
9770: 59'2/11
9771: 47/61
9772: 26
9773: 3'19/9
9774: 1045/6353977
9775: 1'7/45
9776: 102
9777: 226484/520405
9778: 288/637
9779: 2/99
9780: 29'1969/5767
9781: 51'89/98
9782: 3/247544
9783: 11/527
9784: 8'4/7
9785: 6'2491/5159
9786: 11'11/15
9787: 19/33
9788: 89'913/928
9789: 118
9790: 49'53/114
9791: 265'5/12
9792: 183/89
9793: 1'61/76
9794: 232218
9795: 515'965/976
9796: 134'19/24
9797: 1/38
9798: 32'526/583
9799: 207
9800: 983/153
9801: 67'15/23
9802: 28'11/12
9803: 1/4816
9804: 2'17/31
9805: 3
9806: 1'2227/325
9807: 43
9808: 73'3/11
9809: 35'4/25
9810: 1'73/364
9811: 12'119/165
9812: 1907'34/63
9813: 2236
9814: 2'23/4
9815: 63'14/23
9816: 1'121/2064
9817: 82
9818: 7'311/876
9819: 94'103973/109915
9820: 4641
9821: 4'181/209
9822: 11'1/8
9823: 12'33/38
9824: 89'5/6
9825: 3'77/92
9826: 163/481
9827: 11/3182
9828: 1'479/546
9829: 142'11/14
9830: 4'23/96
9831: 52
9832: 36
9833: 3'2743/564
9834: 42'1347/2809
9835: 1/46
9836: 47/84
9837: 2364'6/11
9838: 13'19/6
9839: 3'464/663
9840: 95'27/34
9841: 1/28
9842: 34
9843: 11'19/32
9844: 2'4601/9975
9845: 1'2/3
9846: 121
9847: 54'5/12
9848: 32/297
9849: 9/71
9850: 104963/327509
9851: 612
9852: 46'7766/8729
9853: 69
9854: 8'242/465
9855: 74/247
9856: 99
9857: 31'36/83
9858: 35'25/78
9859: 704
9860: 28'7/8
9861: 85'11/32
9862: 115'14723/23715
9863: 2577'5/57
9864: 49'509/935
9865: 22'155/264
9866: 58'11/84
9867: 67'67/77
9868: 10539/553
9869: 206'2/5
9870: 1'685/2204
9871: 1'77/603
9872: 814/1235
9873: 86'2/3
9874: 32/20631
9875: 9'23/28
9876: 17/632
9877: 84'8/13
9878: 281'29/63
9879: 727/40375
9880: 44'1/14
9881: 48'41/469
9882: 129
9883: 3'25/29
9884: 1213/2278
9885: 151/468
9886: 2'246/425
9887: 54'24/25
9888: 95/196
9889: 24'111/26
9890: 31'424/705
9891: 649/117
9892: 1426'14/47
9893: 85/517
9894: 41/925
9895: 156'188/297
9896: 4
9897: 51'12/59
9898: 112'9/1
9899: 29'61/155
9900: 8/819
9901: 4232
9902: 1'1/48
9903: 42'5/42
9904: 509'454/649
9905: 56'8/9
9906: 117'91/92
9907: 1'1/8
9908: 7787
9909: 261/712
9910: 624
9911: 774'1/4
9912: 3/391
9913: 1/318
9914: 7'23/27
9915: 98'827/801
9916: 2'13/43
9917: 87'11/49
9918: 27'2/9
9919: 65/164
9920: 31/2944
9921: 4'13/12
9922: 156
9923: 58661/59696
9924: 1'571/1095
9925: 18'477/1136
9926: 1'3/4
9927: 265
9928: 54'33/43
9929: 127/504
9930: 41'43/45
9931: 63'2294/2835
9932: 9/2
9933: 5'2/5
9934: 3'29/2208
9935: 7'109/624
9936: 43'1/23
9937: 11/98
9938: 2'19/168
9939: 105'13/27
9940: 58
9941: 101'2/5
9942: 22'42/95
9943: 17'8/231
9944: 3'13/15
9945: 168
9946: 75'401/402
9947: 7238'652/1045
9948: 25'1543/176
9949: 253/294
9950: 1'105297/1250333
9951: 1543/2244
9952: 2'25/27
9953: 1/64
9954: 139/126
9955: 25'11/21
9956: 1'13/15
9957: 1173/2275
9958: 139'1/2
9959: 33'5/29
9960: 142'1201/174
9961: 715/756
9962: 76'2953/342
9963: 2411/4248
9964: 13/328
9965: 13'1319/3564
9966: 1813/19525
9967: 697'5/7
9968: 3442'13/17
9969: 1932
9970: 13/18126
9971: 2'1/21
9972: 247/648
9973: 45'25/33
9974: 6'9/26
9975: 1'7/16
9976: 2'106/5355
9977: 96'4/5
9978: 28'4/45
9979: 52'4/19
9980: 15'1/49
9981: 81/1
9982: 2'9/34
9983: 42'8/13
9984: 28'1/7
9985: 81'17/22
9986: 17'24/53
9987: 6'57/67
9988: 51
9989: 144
9990: 55
9991: 1'53/87
9992: 64'16/23
9993: 13'137/34
9994: 49/3876
9995: 119/19206
9996: 2399/252
9997: 1/3
9998: 142'78/391
9999: 79/792
10000: 155'27/49
